state_ut,year,death_remanded,death_not_remanded,ssc,dgp_tenure,o_tenure,invest_law,peb,district_pca,state_pca,t,type,sc_order1,committee1,gdp,religion2,head_trans_n,p_dist,head_trans,pop,SHRC,party_match,party_match_2006,literacy,media_women,media_men,pca_bind,media_women_0,pca_ind,ngo,event,l.event
JAMMU & KASHMIR ,2013,0,0,0,0,0,1,1,0,0,0,0,1,1,87319,0,4,20,0.2,10143700,1,1,1,67.2,82.4,NA,0,82,0,0.004166667,78,66
JAMMU & KASHMIR ,2014,0,0,0,0,0,1,1,0,0,0,0,1,1,98370,0,8,20,0.4,10143700,1,1,0,67.2,82.4,NA,0,82,0,0.004166667,125,78
JAMMU & KASHMIR ,2015,0,0,0,0,0,1,1,0,0,0,0,1,1,117168,0,17,20,0.85,10143700,1,1,0,67.2,79,90,0,79,0,0.004166667,109,125
JAMMU & KASHMIR ,2016,0,0,0,0,0,1,1,0,0,0,0,1,1,125379,0,9,20,0.45,NA,1,1,0,67.2,79,90,0,79,0,0.004166667,204,109
JHARKHAND,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,35069,1,2,22,0.090909091,26945829,0,1,0,53.6,40,NA,0,40,0,0.018398268,1,2
JHARKHAND,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,37967,1,8,22,0.363636364,26945829,0,1,0,53.6,40,NA,0,40,0,0.018398268,6,1
JHARKHAND,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,42449,1,12,21,0.571428571,26945829,0,1,0,53.6,40,NA,0,40,0,0.018398268,3,6
JHARKHAND,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,59758,1,13,22,0.590909091,26945829,0,0,0,53.6,40,NA,0,40,0,0.018398268,3,3
JHARKHAND,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,60901,1,17,22,0.772727273,26945829,0,0,0,53.6,40,59.8,0,40,0,0.018398268,2,3
JHARKHAND,2006,0,0,1,0,0,1,0,0,0,0,0,1,0,66935,1,10,22,0.454545455,26945829,0,0,0,53.6,40,NA,0,40,0,0.018398268,9,2
JHARKHAND,2007,0,0,1,0,1,1,1,1,1,1,go,1,0,83950,1,23,22,1.045454545,26945829,0,0,0,53.6,40,NA,0,40,0,0.018398268,6,9
JHARKHAND,2008,0,0,1,0,1,1,1,1,1,0,go,1,1,87794,1,3,22,0.136363636,26945829,0,0,0,53.6,40,NA,0,40,0,0.018398268,50,6
JHARKHAND,2009,0,0,1,0,1,1,1,1,1,0,go,1,1,100621,1,17,22,0.772727273,26945829,0,0,0,53.6,40,NA,0,40,0,0.018398268,100,50
JHARKHAND,2010,0,0,1,0,1,1,1,1,1,0,go,1,1,127281,1,12,22,0.545454545,26945829,1,0,0,53.6,40,NA,0,40,0,0.018398268,90,100
JHARKHAND,2011,1,0,1,0,1,1,1,1,1,0,go,1,1,135618,1,14,22,0.636363636,26945829,1,0,0,66.4,40,NA,0,40,0,0.018398268,117,90
JHARKHAND,2012,2,0,1,0,1,1,1,1,1,0,go,1,1,151655,1,5,22,0.227272727,26945829,1,0,0,66.4,40,NA,0,40,0,0.003516999,51,117
JHARKHAND,2013,0,0,1,0,1,1,1,1,1,0,go,1,1,172773,1,25,22,1.136363636,26945829,1,0,0,66.4,40,NA,0,40,0,0.003516999,59,51
JHARKHAND,2014,1,1,1,0,1,1,1,1,1,0,go,1,1,218525,1,22,22,1,26945829,1,1,0,66.4,40,NA,0,40,0,0.003516999,120,59
JHARKHAND,2015,0,2,1,0,1,1,1,1,1,0,go,1,1,206613,1,17,22,0.772727273,26945829,1,1,0,66.4,49,65,0,49,0,0.003516999,77,120
JHARKHAND,2016,1,1,1,0,1,1,1,1,1,0,go,1,1,236250,1,6,22,0.272727273,NA,1,1,0,66.4,49,65,0,49,0,0.003516999,96,77
KARNATAKA ,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,112847,1,5,27,0.185185185,52850562,0,0,1,66.6,78.6,NA,0,79,0,0.019900498,NA,0
KARNATAKA ,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,120889,1,7,27,0.259259259,52850562,0,0,1,66.6,78.6,NA,0,79,0,0.019900498,1,2
KARNATAKA ,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,130990,1,12,27,0.444444444,52850562,0,0,1,66.6,78.6,NA,0,79,0,0.019900498,NA,0
KARNATAKA ,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,166747,1,10,27,0.37037037,52850562,0,1,1,66.6,78.6,NA,0,79,0,0.019900498,NA,0
KARNATAKA ,2005,2,1,0,0,0,0,0,0,0,0,0,0,0,195904,1,8,27,0.296296296,52850562,1,1,1,66.6,77.9,92.2,0,78,0,0.019900498,2,1
KARNATAKA ,2006,0,2,0,0,0,0,0,0,0,0,0,1,0,227237,1,13,27,0.481481481,52850562,1,0,0,66.6,77.9,NA,0,78,0,0.019900498,NA,0
KARNATAKA ,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,270629,1,10,27,0.37037037,52850562,1,0,0,66.6,77.9,NA,0,78,0,0.019900498,1,2
KARNATAKA ,2008,2,1,0,0,0,0,0,0,0,0,0,1,1,310312,1,13,27,0.481481481,52850562,1,0,0,66.6,77.9,NA,0,78,0,0.019900498,10,1
KARNATAKA ,2009,0,1,0,0,0,0,0,0,0,0,0,1,1,337559,1,6,27,0.222222222,52850562,1,0,0,66.6,77.9,NA,0,78,0,0.019900498,2,10
KARNATAKA ,2010,1,0,0,0,0,0,0,0,0,0,0,1,1,410703,1,23,27,0.851851852,52850562,1,0,0,66.6,77.9,NA,0,78,0,0.019900498,2,2
KARNATAKA ,2011,0,0,0,0,0,0,0,0,0,0,0,1,1,455212,1,5,27,0.185185185,52850562,1,0,0,75.4,77.9,NA,0,78,0,0.019900498,NA,0
KARNATAKA ,2012,1,0,1,1,1,1,1,1,1,1,act,1,1,519109,1,5,27,0.185185185,52850562,1,0,0,75.4,77.9,NA,0,78,1,0.048521017,3,2
KARNATAKA ,2013,0,0,1,1,1,1,1,1,1,0,act,1,1,582754,1,5,27,0.185185185,52850562,1,1,1,75.4,77.9,NA,0,78,1,0.048521017,5,3
KARNATAKA ,2014,0,2,1,1,1,1,1,1,1,0,act,1,1,913923,1,12,27,0.444444444,52850562,1,0,1,75.4,77.9,NA,0,78,1,0.048521017,4,5
KARNATAKA ,2015,0,2,1,1,1,1,1,1,1,0,act,1,1,1045168,1,6,27,0.222222222,52850562,1,0,1,75.4,91,95,0,91,1,0.048521017,5,4
KARNATAKA ,2016,0,1,1,1,1,1,1,1,1,0,act,1,1,1209136,1,14,27,0.518518519,NA,1,0,1,75.4,91,95,0,91,1,0.048521017,8,5
KERALA ,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,77924,1,26,17,1.529411765,31841374,1,0,1,90.9,88.5,NA,0,89,0,0.035900405,NA,0
KERALA ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,86895,1,15,17,0.882352941,31841374,1,0,1,90.9,88.5,NA,0,89,0,0.035900405,1,1
KERALA ,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,96698,1,16,17,0.941176471,31841374,1,0,1,90.9,88.5,NA,0,89,0,0.035900405,2,1
KERALA ,2004,0,2,0,0,0,0,0,0,0,0,0,0,0,119264,1,19,17,1.117647059,31841374,1,1,1,90.9,88.5,NA,0,89,0,0.035900405,1,2
KERALA ,2005,0,3,0,0,0,0,0,0,0,0,0,0,0,136842,1,15,17,0.882352941,31841374,1,1,1,90.9,90.5,98.3,0,91,0,0.035900405,NA,0
KERALA ,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,153785,1,NA,17,NA,31841374,1,0,0,90.9,90.5,NA,0,91,0,0.035900405,NA,0
KERALA ,2007,0,0,1,1,1,1,1,1,1,1,act,1,0,175141,1,13,17,0.764705882,31841374,1,0,0,90.9,90.5,NA,1,91,1,0.035900405,NA,0
KERALA ,2008,0,0,1,1,1,1,1,1,1,0,act,1,1,202783,1,11,17,0.647058824,31841374,1,0,0,90.9,90.5,NA,1,91,1,0.035900405,NA,0
KERALA ,2009,0,0,1,1,1,1,1,1,1,0,act,1,1,231999,1,14,17,0.823529412,31841374,1,0,0,90.9,90.5,NA,1,91,1,0.035900405,5,1
KERALA ,2010,0,1,1,1,1,1,1,1,1,0,act,1,1,263773,1,6,17,0.352941176,31841374,1,0,0,90.9,90.5,NA,1,91,1,0.035900405,4,5
KERALA ,2011,0,0,1,1,1,1,1,1,1,0,act,1,1,312677,1,0,17,0,31841374,1,1,1,94,90.5,NA,1,91,1,0.035900405,1,4
KERALA ,2012,0,0,1,1,1,1,1,1,1,0,act,1,1,347841,1,0,17,0,31841374,1,1,1,94,90.5,NA,1,91,1,0.019820972,8,1
KERALA ,2013,6,0,1,1,1,1,1,1,1,0,act,1,1,396282,1,9,17,0.529411765,31841374,1,1,1,94,90.5,NA,1,91,1,0.019820972,4,8
KERALA ,2014,1,2,1,1,1,1,1,1,1,0,act,1,1,512564,1,11,17,0.647058824,31841374,1,0,1,94,90.5,NA,1,91,1,0.019820972,8,4
KERALA ,2015,0,0,1,1,1,1,1,1,1,0,act,1,1,561994,1,5,17,0.294117647,31841374,1,0,1,94,97,99,1,97,1,0.019820972,20,8
KERALA ,2016,0,2,1,1,1,1,1,1,1,0,act,1,1,634871,1,6,17,0.352941176,NA,1,0,0,94,97,99,1,97,1,0.019820972,22,20
MADHYA PRADESH,2001,3,2,0,0,0,0,0,0,0,0,0,0,0,86745,1,22,45,0.488888889,60348023,1,0,1,63.7,54.8,NA,0,55,0,0.006069261,2,1
MADHYA PRADESH,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,86832,1,21,45,0.466666667,60348023,1,0,1,63.7,54.8,NA,0,55,0,0.006069261,NA,0
MADHYA PRADESH,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,102839,1,23,48,0.479166667,60348023,1,1,0,63.7,54.8,NA,0,55,0,0.006069261,1,2
MADHYA PRADESH,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,112927,1,29,48,0.604166667,60348023,1,0,0,63.7,54.8,NA,0,55,0,0.006069261,NA,0
MADHYA PRADESH,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,124276,1,28,48,0.583333333,60348023,1,0,0,63.7,53.1,69.2,0,53,0,0.006069261,NA,0
MADHYA PRADESH,2006,1,1,0,0,0,0,0,0,0,0,0,1,0,144577,1,49,48,1.020833333,60348023,1,0,0,63.7,53.1,NA,0,53,0,0.006069261,NA,0
MADHYA PRADESH,2007,3,8,0,1,1,0,1,0,0,0,0,1,0,161479,1,28,48,0.583333333,60348023,1,0,0,63.7,53.1,NA,0,53,0,0.006069261,NA,0
MADHYA PRADESH,2008,0,4,0,1,1,0,1,0,0,0,0,1,1,197276,1,21,48,0.4375,60348023,1,0,0,63.7,53.1,NA,0,53,0,0.006069261,NA,0
MADHYA PRADESH,2009,1,9,0,1,1,0,1,0,0,0,0,1,1,227557,1,37,48,0.770833333,60348023,1,0,0,63.7,53.1,NA,0,53,0,0.006069261,1,1
MADHYA PRADESH,2010,0,2,0,1,1,0,1,1,0,0,go,1,1,263396,1,10,48,0.208333333,60348023,1,0,0,63.7,53.1,NA,0,53,0,0.006069261,2,1
MADHYA PRADESH,2011,4,4,1,1,1,0,1,1,0,0,go,1,1,305158,1,9,48,0.1875,60348023,1,0,0,69.3,53.1,NA,0,53,0,0.006069261,NA,0
MADHYA PRADESH,2012,3,1,1,1,1,1,1,1,0,0,go,1,1,361270,1,11,48,0.229166667,60348023,1,0,0,69.3,53.1,NA,0,53,0,0.004803074,5,2
MADHYA PRADESH,2013,0,5,1,1,1,1,1,1,0,0,go,1,1,434730,1,36,48,0.75,60348023,1,0,0,69.3,53.1,NA,0,53,0,0.004803074,2,5
MADHYA PRADESH,2014,1,2,1,1,1,1,1,1,0,0,go,1,1,479939,1,24,48,0.5,60348023,1,1,0,69.3,53.1,NA,0,53,0,0.004803074,4,2
MADHYA PRADESH,2015,3,4,1,1,1,1,1,1,0,0,go,1,1,541189,1,19,48,0.395833333,60348023,1,1,0,69.3,69,79,0,69,0,0.004803074,6,4
MADHYA PRADESH,2016,6,5,1,1,1,1,1,1,0,0,go,1,1,648849,1,28,48,0.583333333,NA,1,1,0,69.3,69,79,0,69,0,0.004803074,15,6
MAHARASHTRA,2001,5,9,0,0,0,0,0,0,0,0,0,0,0,273188,1,12,33,0.363636364,96878627,1,0,1,76.9,70.4,NA,0,70,0,0.0259375,1,2
MAHARASHTRA,2002,6,11,0,0,0,0,0,0,0,0,0,0,0,299479,1,12,33,0.363636364,96878627,1,0,1,76.9,70.4,NA,0,70,0,0.0259375,3,1
MAHARASHTRA,2003,9,18,0,0,0,0,0,0,0,0,0,0,0,340600,1,7,33,0.212121212,96878627,1,0,1,76.9,70.4,NA,0,70,0,0.0259375,5,3
MAHARASHTRA,2004,8,13,0,0,0,0,0,0,0,0,0,0,0,415480,1,11,33,0.333333333,96878627,1,1,1,76.9,70.4,NA,0,70,0,0.0259375,1,5
MAHARASHTRA,2005,9,8,0,0,0,0,0,0,0,0,0,0,0,486766,1,40,33,1.212121212,96878627,1,1,1,76.9,76.4,89.5,0,76,0,0.0259375,1,1
MAHARASHTRA,2006,9,9,0,0,0,0,0,0,0,0,0,1,0,584498,1,NA,33,NA,96878627,1,1,1,76.9,76.4,NA,0,76,0,0.0259375,4,1
MAHARASHTRA,2007,18,8,0,0,0,0,0,0,0,0,0,1,0,684817,1,NA,33,NA,96878627,1,1,1,76.9,76.4,NA,0,76,0,0.0259375,NA,0
MAHARASHTRA,2008,10,21,0,0,0,0,0,0,0,0,0,1,1,753969,1,NA,33,NA,96878627,1,1,1,76.9,76.4,NA,0,76,0,0.0259375,13,4
MAHARASHTRA,2009,0,18,0,0,0,0,0,0,0,0,0,1,1,855751,1,9,33,0.272727273,96878627,1,1,1,76.9,76.4,NA,0,76,0,0.0259375,13,13
MAHARASHTRA,2010,5,18,0,0,0,0,0,0,0,0,0,1,1,1049150,1,15,33,0.454545455,96878627,1,1,1,76.9,76.4,NA,0,76,0,0.0259375,22,13
MAHARASHTRA,2011,3,32,0,0,0,0,0,0,0,0,0,1,1,1175419,1,25,33,0.757575758,96878627,1,1,1,82.3,76.4,NA,0,76,0,0.0259375,35,22
MAHARASHTRA,2012,4,20,0,0,0,0,0,0,0,0,0,1,1,1323768,1,37,33,1.121212121,96878627,1,1,1,82.3,76.4,NA,0,76,0,0.020290733,30,35
MAHARASHTRA,2013,1,34,0,0,0,0,0,0,0,0,0,1,1,1476233,1,0,33,0,96878627,1,1,1,82.3,76.4,NA,0,76,0,0.020290733,15,30
MAHARASHTRA,2014,4,17,1,1,1,0,1,1,1,1,act,1,1,1779138,1,28,33,0.848484848,96878627,1,1,0,82.3,76.4,NA,0,76,0,0.020290733,23,15
MAHARASHTRA,2015,5,14,1,1,1,1,1,1,1,0,act,1,1,1966147,1,26,33,0.787878788,96878627,1,1,0,82.3,85,92,0,85,0,0.020290733,32,23
MAHARASHTRA,2016,4,12,1,1,1,1,1,1,1,0,act,1,1,2188532,1,6,33,0.181818182,NA,1,1,0,82.3,85,92,0,85,0,0.020290733,19,32
MANIPUR ,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,3369,1,8,9,0.888888889,2166788,0,0,0,70.5,83.8,NA,0,84,0,0.295238095,2,6
MANIPUR ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,3506,1,9,9,1,2166788,0,0,1,70.5,83.8,NA,0,84,0,0.295238095,8,2
MANIPUR ,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,3979,1,5,9,0.555555556,2166788,1,0,1,70.5,83.8,NA,0,84,0,0.295238095,7,8
MANIPUR ,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,5133,1,5,9,0.555555556,2166788,1,1,1,70.5,83.8,NA,0,84,0,0.295238095,1,7
MANIPUR ,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,5718,1,7,9,0.777777778,2166788,1,1,1,70.5,91,95.6,0,91,0,0.295238095,1,1
MANIPUR ,2006,0,0,0,1,1,0,1,0,0,0,0,1,0,6137,1,5,9,0.555555556,2166788,1,1,1,70.5,91,NA,0,91,0,0.295238095,4,1
MANIPUR ,2007,0,0,1,1,1,0,1,1,1,1,go,1,0,6783,1,1,9,0.111111111,2166788,1,1,1,70.5,91,NA,0,91,0,0.295238095,10,4
MANIPUR ,2008,0,0,1,1,1,0,1,1,1,0,go,1,1,7399,1,1,9,0.111111111,2166788,1,1,1,70.5,91,NA,0,91,0,0.295238095,89,10
MANIPUR ,2009,0,0,1,1,1,0,1,1,1,0,go,1,1,8254,1,9,9,1,2166788,1,1,1,70.5,91,NA,0,91,0,0.295238095,73,89
MANIPUR ,2010,0,0,1,1,1,0,1,1,1,0,go,1,1,9137,1,0,9,0,2166788,1,1,1,70.5,91,NA,0,91,0,0.295238095,56,73
MANIPUR ,2011,0,0,1,1,1,0,1,1,1,0,go,1,1,11084,1,0,9,0,2166788,1,1,1,79.2,91,NA,0,91,0,0.295238095,75,56
MANIPUR ,2012,0,0,1,1,1,0,1,1,1,0,go,1,1,12697,1,0,9,0,2166788,1,1,1,79.2,91,NA,0,91,0,0.022727273,131,75
MANIPUR ,2013,0,1,1,1,1,0,1,1,1,0,go,1,1,14324,1,0,9,0,2166788,1,1,1,79.2,91,NA,0,91,0,0.022727273,116,131
MANIPUR ,2014,1,0,1,1,1,0,1,1,1,0,go,1,1,18129,1,1,9,0.111111111,2166788,1,0,1,79.2,91,NA,0,91,0,0.022727273,120,116
MANIPUR ,2015,0,0,1,1,1,0,1,1,1,0,go,1,1,19531,1,1,9,0.111111111,2166788,1,0,1,79.2,83,91,0,83,0,0.022727273,115,120
MANIPUR ,2016,0,0,1,1,1,0,1,1,1,0,go,1,1,21294,1,2,9,0.222222222,NA,1,0,1,79.2,83,91,0,83,0,0.022727273,127,115
MEGHALAYA ,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,4478,1,4,7,0.571428571,2318822,0,0,0,62.6,62.7,NA,0,63,0,0.01242236,2,1
MEGHALAYA ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,4763,1,5,7,0.714285714,2318822,0,0,0,62.6,62.7,NA,0,63,0,0.01242236,1,2
MEGHALAYA ,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,5280,1,7,7,1,2318822,0,0,1,62.6,62.7,NA,0,63,0,0.01242236,NA,0
MEGHALAYA ,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,6559,1,NA,7,NA,2318822,0,1,1,62.6,62.7,NA,0,63,0,0.01242236,NA,0
MEGHALAYA ,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,7265,1,2,7,0.285714286,2318822,0,1,1,62.6,59.9,67.8,0,60,0,0.01242236,NA,0
MEGHALAYA ,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,8625,1,0,7,0,2318822,0,1,1,62.6,59.9,NA,0,60,0,0.01242236,NA,0
MEGHALAYA ,2007,2,0,0,0,0,0,0,0,0,0,0,1,0,9735,1,1,7,0.142857143,2318822,0,1,1,62.6,59.9,NA,0,60,0,0.01242236,NA,0
MEGHALAYA ,2008,1,0,0,0,0,0,0,0,0,0,0,1,1,11617,1,2,7,0.285714286,2318822,0,0,0,62.6,59.9,NA,0,60,0,0.01242236,1,1
MEGHALAYA ,2009,0,1,0,0,0,0,0,0,0,0,0,1,1,12709,1,3,7,0.428571429,2318822,0,1,1,62.6,59.9,NA,0,60,0,0.01242236,2,1
MEGHALAYA ,2010,0,0,0,0,0,0,0,0,0,0,0,1,1,14583,1,2,7,0.285714286,2318822,0,1,1,62.6,59.9,NA,0,60,0,0.01242236,6,2
MEGHALAYA ,2011,0,0,1,1,1,1,1,0,1,1,act,1,1,17199,1,0,7,0,2318822,0,1,1,74.4,59.9,NA,1,60,0,0.01242236,21,6
MEGHALAYA ,2012,0,0,1,1,1,1,1,0,1,0,act,1,1,19009,1,4,7,0.571428571,2318822,0,1,1,74.4,59.9,NA,1,60,0,0.01242236,42,21
MEGHALAYA ,2013,2,0,1,1,1,1,1,0,1,0,act,1,1,21922,1,3,7,0.428571429,2318822,1,1,1,74.4,59.9,NA,1,60,0,0,48,42
MEGHALAYA ,2014,2,0,1,1,1,1,1,0,1,0,act,1,1,23235,1,5,7,0.714285714,2318822,1,0,1,74.4,59.9,NA,1,60,0,0,50,48
MEGHALAYA ,2015,1,0,1,1,1,1,1,0,1,0,act,1,1,25117,1,1,7,0.142857143,2318822,1,0,1,74.4,76,82,1,76,0,0,53,50
MEGHALAYA ,2016,0,0,1,1,1,1,1,0,1,0,act,1,1,27439,1,0,7,0,NA,1,0,1,74.4,76,82,1,76,0,0,31,53
MIZORAM ,2001,2,4,0,0,0,0,0,0,0,0,0,0,0,1947,1,6,8,0.75,888573,0,0,0,88.8,83.1,NA,0,83,0,0.971428571,NA,0
MIZORAM ,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,2166,1,6,8,0.75,888573,0,0,0,88.8,83.1,NA,0,83,0,0.971428571,NA,0
MIZORAM ,2003,2,2,0,0,0,0,0,0,0,0,0,0,0,2325,1,8,8,1,888573,0,0,0,88.8,83.1,NA,0,83,0,0.971428571,NA,0
MIZORAM ,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,2682,1,0,8,0,888573,0,0,0,88.8,83.1,NA,0,83,0,0.971428571,NA,0
MIZORAM ,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,2971,1,0,8,0,888573,0,0,0,88.8,87.4,91.8,0,87,0,0.971428571,NA,0
MIZORAM ,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,3290,1,0,8,0,888573,0,0,0,88.8,87.4,NA,0,87,0,0.971428571,NA,0
MIZORAM ,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,3816,1,NA,8,NA,888573,0,0,0,88.8,87.4,NA,0,87,0,0.971428571,NA,0
MIZORAM ,2008,0,1,0,0,0,0,0,0,0,0,0,1,1,4577,1,0,8,0,888573,0,1,1,88.8,87.4,NA,0,87,0,0.971428571,NA,0
MIZORAM ,2009,0,1,0,0,0,0,0,0,0,0,0,1,1,5260,1,0,8,0,888573,0,1,1,88.8,87.4,NA,0,87,0,0.971428571,NA,0
MIZORAM ,2010,0,0,0,0,0,0,0,0,0,0,0,1,1,6388,1,0,8,0,888573,0,1,1,88.8,87.4,NA,0,87,0,0.971428571,NA,0
MIZORAM ,2011,0,1,1,1,1,1,1,1,1,1,act,1,1,6890,1,0,8,0,888573,0,1,1,91.3,87.4,NA,1,87,0,0.971428571,1,1
MIZORAM ,2012,0,0,1,1,1,1,1,1,1,0,act,1,1,8363,1,0,8,0,888573,0,1,1,91.3,87.4,NA,1,87,0,0.384615385,2,1
MIZORAM ,2013,0,1,1,1,1,1,1,1,1,0,act,1,1,10297,1,0,8,0,888573,0,1,1,91.3,87.4,NA,1,87,0,0.384615385,2,2
MIZORAM ,2014,0,0,1,1,1,1,1,1,1,0,act,1,1,13509,1,0,8,0,888573,0,0,1,91.3,87.4,NA,1,87,0,0.384615385,6,2
MIZORAM ,2015,0,0,1,1,1,1,1,1,1,0,act,1,1,15139,1,0,8,0,888573,0,0,1,91.3,92,96,1,92,0,0.384615385,3,6
MIZORAM ,2016,1,2,1,1,1,1,1,1,1,0,act,1,1,17192,1,0,8,0,NA,0,0,1,91.3,92,96,1,92,0,0.384615385,NA,0
NAGALAND ,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,3972,1,0,8,0,1990036,0,0,1,66.6,64.3,NA,0,64,0,0.038461538,1,1
NAGALAND ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,4467,1,0,8,0,1990036,0,0,1,66.6,64.3,NA,0,64,0,0.038461538,1,1
NAGALAND ,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,4812,1,0,11,0,1990036,0,0,0,66.6,64.3,NA,0,64,0,0.038461538,NA,0
NAGALAND ,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,5839,1,4,11,0.363636364,1990036,0,0,0,66.6,64.3,NA,0,64,0,0.038461538,1,1
NAGALAND ,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,6588,1,7,11,0.636363636,1990036,0,0,0,66.6,62.7,75.6,0,63,0,0.038461538,1,1
NAGALAND ,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,7257,1,0,11,0,1990036,0,0,0,66.6,62.7,NA,0,63,0,0.038461538,NA,0
NAGALAND ,2007,0,3,1,1,1,1,1,0,1,1,go,1,0,8075,1,3,11,0.272727273,1990036,0,0,0,66.6,62.7,NA,0,63,0,0.038461538,1,1
NAGALAND ,2008,0,0,1,1,1,1,1,0,1,0,go,1,1,9436,1,4,11,0.363636364,1990036,0,0,0,66.6,62.7,NA,0,63,0,0.038461538,26,1
NAGALAND ,2009,0,0,1,1,1,1,1,0,1,0,go,1,1,10527,1,14,11,1.272727273,1990036,0,0,0,66.6,62.7,NA,0,63,0,0.038461538,6,26
NAGALAND ,2010,1,1,1,1,1,1,1,0,1,0,go,1,1,11759,1,6,11,0.545454545,1990036,0,0,0,66.6,62.7,NA,0,63,0,0.038461538,1,6
NAGALAND ,2011,0,0,1,1,1,1,1,0,1,0,go,1,1,13859,1,3,11,0.272727273,1990036,0,0,0,79.6,62.7,NA,0,63,0,0.038461538,5,1
NAGALAND ,2012,0,0,1,1,1,1,1,0,1,0,go,1,1,15676,1,3,11,0.272727273,1990036,0,0,0,79.6,62.7,NA,0,63,0,0.072727273,1,5
NAGALAND ,2013,0,0,1,1,1,1,1,0,1,0,go,1,1,17749,1,0,11,0,1990036,0,0,0,79.6,62.7,NA,0,63,0,0.072727273,8,1
NAGALAND ,2014,0,0,1,1,1,1,1,0,1,0,go,1,1,18401,1,0,11,0,1990036,0,0,0,79.6,62.7,NA,0,63,0,0.072727273,4,8
NAGALAND ,2015,0,0,1,1,1,1,1,0,1,0,go,1,1,19524,1,0,11,0,1990036,0,0,0,79.6,66,74,0,66,0,0.072727273,24,4
NAGALAND ,2016,1,1,1,1,1,1,1,0,1,0,go,1,1,21722,1,1,11,0.090909091,NA,0,0,0,79.6,66,74,0,66,0,0.072727273,6,24
ORISSA ,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,46756,1,16,32,0.5,36804660,1,0,0,63.1,44.3,NA,0,44,0,0.008240427,4,1
ORISSA ,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,49713,1,12,32,0.375,36804660,1,0,0,63.1,44.3,NA,0,44,0,0.008240427,2,4
ORISSA ,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,61008,1,13,32,0.40625,36804660,1,0,0,63.1,44.3,NA,0,44,0,0.008240427,1,2
ORISSA ,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,77729,1,5,32,0.15625,36804660,1,0,0,63.1,44.3,NA,0,44,0,0.008240427,1,1
ORISSA ,2005,0,2,0,0,0,0,0,0,0,0,0,0,0,85096,1,12,32,0.375,36804660,1,0,0,63.1,61.2,75.2,0,61,0,0.008240427,2,1
ORISSA ,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,101839,1,7,32,0.21875,36804660,1,0,0,63.1,61.2,NA,0,61,0,0.008240427,NA,0
ORISSA ,2007,0,0,0,1,1,1,1,0,1,1,go,1,0,129274,1,12,32,0.375,36804660,1,0,0,63.1,61.2,NA,0,61,0,0.008240427,2,2
ORISSA ,2008,0,1,0,1,1,1,1,0,1,0,go,1,1,148491,1,19,32,0.59375,36804660,1,0,0,63.1,61.2,NA,0,61,0,0.008240427,28,2
ORISSA ,2009,0,2,0,1,1,1,1,0,1,0,go,1,1,162946,1,13,32,0.40625,36804660,1,0,0,63.1,61.2,NA,0,61,0,0.008240427,72,28
